law,date_law
"LEGE pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 32/2012 privind organismele de plasament colectiv în valori mobiliare şi societăţile de administrare a investiţiilor, precum şi pentru modificarea şi completarea Legii nr. 297/2004 privind piaţa de capital",29/24.03.2017
LEGE pentru completarea Legii nr. 96/2006 privind Statutul deputaţilor şi al senatorilor,30/27.03.2017
LEGE pentru completarea Legii nr. 36/1991 privind societăţile agricole şi alte forme de asociere în agricultură,31/27.03.2017
"LEGE pentru modificarea art. 46 alin. (1) din Legea administraţiei publice locale nr. 215/2001, precum şi pentru completarea art. 77 din Legea nr. 393/2004 privind Statutul aleşilor locali	",32/27.03.2017
"LEGE privind extinderea aplicării de către România a regimului de privilegii şi imunităţi prevăzute de Convenţia cu privire la privilegiile şi imunităţile instituţiilor specializate, aprobată de Adunarea Generală a Organizaţiei Naţiunilor Unite la 21 noiembrie 1947, pentru instituţiile specializate ale Organizaţiei Naţiunilor Unite",33/27.03.2017
LEGE privind instalarea infrastructurii pentru combustibili alternativi,34/27.03.2017
LEGE privind completarea art. 23 din Legea nr. 217/2003 pentru prevenirea şi combaterea violenţei în familie 	,35/27.03.2017
LEGE pentru declararea zilei de 27 martie - Ziua Unirii Basarabiei cu România ca zi de sărbătoare naţională 	,36/27.03.2017
"LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 73/2016 privind unele măsuri pentru sprijinirea persoanelor afectate de distrugerea parţială a blocului situat în municipiul Bistriţa, Str. Arţarilor nr. 20, ca urmare a exploziei produse în data de 19 octombrie 2016",37/29.03.2017
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 75/2016 privind instituirea cadrului legal pentru facilitarea transportului gratuit pe calea ferată română în vederea exercitării dreptului de vot la alegerile prezidenţiale din Republica Moldova din data de 13 noiembrie 2016 - turul II de către elevii şi studenţii care sunt cetăţeni ai Republicii Moldova şi care studiază în România	,38/29.03.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 77/2016 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 40/2015 privind gestionarea financiară a fondurilor europene pentru perioada de programare 2014-2020,39/29.03.2017
"LEGE privind aprobarea Ordonanţei Guvernului nr. 19/2016 pentru aprobarea plăţii contribuţiei financiare voluntare la Fundaţia ""Stichting Europeana"" - Olanda",40/29.03.2017
LEGE pentru modificarea art. 52 alin. (1) din Legea viei şi vinului în sistemul organizării comune a pieţei vitivinicole nr. 164/2015	,41/29.03.2017
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 65/2016 privind instituirea cadrului legal pentru acordarea unui ajutor de stat individual pentru salvarea Companiei Naţionale a Uraniului - S.A.,42/29.03.2017
LEGE privind aprobarea Ordonanţei Guvernului nr. 12/2016 pentru modificarea şi completarea Legii nr. 184/2001 privind organizarea şi exercitarea profesiei de arhitect,43/31.03.2017
LEGE pentru aprobarea Ordonanţei Guvernului nr. 23/2016 privind înfiinţarea Institutului Naţional de Administraţie,44/31.03.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 36/2016 pentru modificarea şi completarea Legii nr. 95/2006 privind reforma în domeniul sănătăţii		,45/03.04.2017
"LEGE privind ratificarea Acordului de împrumut (finanţare adiţională pentru Proiectul privind controlul integrat al poluării cu nutrienţi) dintre România şi Banca Internaţională pentru Reconstrucţie şi Dezvoltare, semnat la Washington la 14 aprilie 2016",46/03.04.2017
LEGE privind aprobarea Ordonanţei Guvernului nr. 26/2016 pentru modificarea art. 9 din Ordonanţa de urgenţă a Guvernului nr. 25/2014 privind unele măsuri pentru diminuarea arieratelor bugetare ale unor operatori economici din industria de apărare şi reglementarea altor măsuri fiscal-bugetare	,47/03.04.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 45/2016 pentru modificarea şi completarea Legii nr. 95/2006 privind reforma în domeniul sănătăţii	,48/05.04.2017
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 42/2016 privind stabilirea unor măsuri financiare şi pentru modificarea şi completarea unor acte normative,49/05.04.2017
LEGE pentru modificarea Legii-cadru nr. 284/2010 privind salarizarea unitară a personalului plătit din fonduri publice,50/05.04.2017
LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 55/2014 pentru reglementarea unor	 	măsuri privind administraţia publică locală,51/10.04.2017
LEGE pentru modificarea art. 10 din Legea nr. 411/2004 privind fondurile de pensii administrate privat şi pentru completarea art. 44 din Legea nr. 204/2006 privind pensiile facultative 	,52/10.04.2017
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 62/2016 privind înfiinţarea Autorităţii de Reformă Feroviară 	,53/10.04.2017
LEGE pentru modificarea şi completarea Ordonanţei Guvernului nr. 28/2008 privind registrul agricol	,54/10.04.2017
LEGE pentru aprobarea Ordonanţei Guvernului nr. 24/2016 privind organizarea şi desfăşurarea activităţii de neutralizare a deşeurilor de origine animală 	,55/10.04.2017
LEGE pentru completarea art. 352 alin. (1) din Legea educaţiei naţionale nr. 1/2011,56/10.04.2017
"LEGE pentru ratificarea Acordului de la Paris, încheiat la Paris la 12 decembrie 2015 şi semnat de România la New York la 22 aprilie 2016		",57/10.04.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 61/2016 pentru modificarea şi completarea Legii educaţiei fizice si sportului nr. 69/2000,58/10.04.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 74/2016 pentru modificarea' şi completarea Ordonanţei de urgenţă a Guvernului nr. 56/2015 privind plata tratamentului în străinătate al persoanelor a căror stare de sănătate a fost afectată în urma tragicului eveniment din data de 30 octombrie 2015 produs în clubul Colectiv din municipiul Bucureşti,59/12.04.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 49/2016 pentru modificarea Legii nr. 5/2000 privind aprobarea Planului de amenajare a teritoriului naţional - Secţiunea a IIl-a - zone protejate 		,60/12.04.2017
LEGE pentru respingerea Ordonanţei de urgenţă a Guvernului nr. 46/2014 pentru modificarea şi completarea Legii nr. 571/2003 privind Codul fiscal,61/12.04.2017
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 97/2016 pentru modificarea şi completarea art. 1 din Ordonanţa de urgenţă a Guvernului nr. 60/2009 privind unele măsuri în vederea implementării programului ""Prima casă"", precum şi pentru stabilirea unor măsuri la nivelul administraţiei publice centrale",62/12.04.2017
Lege privind aprobarea Ordonanţei Guvernului nr. 3/2016 pentru stabilirea unor măsuri de reorganizare şi eficientizare a activităţii unor structuri ale administraţiei publice centrale şi pentru modificarea unor acte normative,63/13.04.2017
"LEGE privind aprobarea Ordonanţei Guvernului nr. 16/2016 pentru modificarea şi completarea art. 2 din Legea nr. 54/2016 privind asigurarea de la bugetul de stat, prin bugetul Ministerului Sănătăţii, a sumelor necesare acoperirii plăţii TVA aferente bunurilor şi serviciilor achiziţionate în cadrul Programului privind reducerea poverii tuberculozei în România, prin reformarea sistemului de control al tuberculozei şi consolidarea gestionării tuberculozei rezistente fa medicamente, prin asigurarea accesului universal la diagnostic şi tratament şi abordarea nevoilor grupurilor de populaţie cu risc, pentru perioada 1 aprilie 201531 martie i2018; implementat de Fundaţia Romanian Angel Appeal	",64/13.04.2017
LEGE privind instituirea zilei de 21 martie - Ziua Olteniei,65/13.04.2017
LEGE privind abrogarea art. 291 din Legea audiovizualului nr. 504/2002 	,66/13.04.2017
"LEGE pentru completarea art. 47 din Legea nr. 230/2007 privind înfiinţarea, organizarea şi funcţionarea asociaţiilor de proprietari",67/13.04.2017
LEGE privind modificarea art. 8 alin. (1) lit. n) din Ordonanţa de urgenţă a Guvernului nr. 3/2015 pentru aprobarea schemelor de plăţi care se aplică în agricultură în perioada 2015-2020 şi pentru modificarea art. 2 din Legea nr. 36/1991 privind societăţile agricole şi alte forme de asociere în agricultură,68/13.04.2017
LEGE pentru modificarea Legii nr. 1/1998 privind organizarea şi funcţionarea Serviciului de Informaţii Externe,69/14.04.2017
LEGE pentru modificarea şi completarea art. 174 din Legea educaţiei naţionale nr. 1/2011,70/14.04.2017
"LEGE pentru ratificarea Acordului dintre Guvernul României şi Cabinetul de Miniştri al Ucrainei privind patrularea comună la frontiera de stat româno-ucraineană, semnat la 21 aprilie 2016 la Bucureşti",71/14.04.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 14/2016 pentru modificarea art. 2 din Legea nr. 248/2015 privind stimularea participării în învăţământul preşcolar a copiilor provenind din familii defavorizate	,72/14.04.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 67/2016 pentru modificarea art. 51 din Ordonanţa Guvernului nr. 36/2006 privind unele măsuri pentru funcţionarea sistemelor centralizate de alimentare cu energie termică a populaţiei	,73/25.04.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 26/2016 pentru modificarea Legii nr. 277/2010 privind alocaţia pentru susţinerea familiei,74/25.04.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 31/2016 pentru completarea art. 8 din Ordonanţa de urgenţă a Guvernului nr. 64/2009 privind gestionarea financiară a instrumentelor structurale şi utilizarea acestora pentru obiectivul convergenţă,75/25.04.2017
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 7/2017 privind prorogarea termenului de depunere a declaraţiilor fiscale şi de plată a creanţelor fiscale scadente la data de 25 ianuarie 2017,76/25.04.2017
LEGE pentru modificarea şi completarea art. 1 din Legea nr. 490/2004 privind stimularea financiară a personalului care gestionează fonduri comunitare,77/26.04.2017
"LEGE pentru abrogarea unei poziţii din anexa la Ordonanţa de urgenţă a Guvernului nr. 36/2001 privind regimul preţurilor şi tarifelor reglementate, care se stabilesc cu avizul Oficiului Concurenţei",78/26.04.2017
"LEGE pentru modificarea şi completarea Legii asistenţei sociale nr. 292/2011 şi pentru completarea Legii nr. 34/1998 privind acordarea unor subvenţii asociaţiilor şi fundaţiilor române cu personalitate juridica, care înfiinţează şi administrează unităţi de asistenţă socială",79/26.04.2017
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 80/2016 pentru stabilirea unor măsuri în domeniul administraţiei publice centrale, pentru prorogarea termenului prevăzut la art. 136 din Legea nr. 304/2004 privind organizarea judiciară şi pentru modificarea şi completarea unor acte normative",80/27.04.2017
LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 29/2015 pentru modificarea şi completarea art. 8 din Ordonanţa de urgentă a Guvernului nr. 86/2014 privind stabilirea unor măsuri de reorganizare la nivelul administraţiei publice centrale şi pentru modificarea şi completarea unor acte normative	,81/27.04.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 84/2016 pentru modificarea şi completarea unor acte normative din domeniul financiar-fiscal,82/27.04.2017
"LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 8/2017 privind lansarea în cadrul Ministerului pentru Mediul de Afaceri, Comerţ şi Antreprenoriat a Programului de susţinere a internaţionalizării operatorilor economici români, cu finanţare de la bugetul de stat, pentru perioada 2017-2020",83/27.04.2017
"LEGE pentru aprobarea Contractului-cadru de finanţare dintre România şi Banca Europeană de Investiţii (România UE cofinanţare pentru creştere 2014-2020), semnat la Bucureşti la 15 iulie 2016",84/28.04.2017
"LEGE pentru aprobarea Contractului-cadru de finanţare dintre România şi Banca Europeană de Investiţii (România UE cofinanţare pentru mediu 2014-2020), semnat la Luxemburg la 16 iunie 2016",85/28.04.2017
"Lege privind respingerea Ordonanţei de urgenţă a Guvernului nr. 100/2016 pentru modificarea şi completarea Legii nr. 350/2001 privind amenajarea teritoriului şi urbanismul, precum şi a Legii nr. 50/1991 privind autorizarea executării lucrărilor de construcţii",86/28.04.2017
"LEGE pentru modificarea Legii nr. 161/2003 privind unele măsuri pentru asigurarea transparenţei în exercitarea demnităţilor publice, a funcţiilor publice şi în mediul de afaceri, prevenirea şi sancţionarea corupţiei",87/28.04.2017
LEGE pentru aprobarea Ordonanţei Guvernului nr. 18/2016 privind amenajarea spaţiului maritim,88/28.04.2017
"LEGE pentru completarea art. 9 al titlului XI - Renta viageră agricolă din Legea nr. 247/2005 privind reforma în domeniile proprietăţii şi justiţiei, precum şi unele măsuri adiacente",89/28.04.2017
LEGE pentru completarea art. 12 din Legea educaţiei naţionale nr. 1/2011 	,90/28.04.2017
"LEGE pentru completarea art. 10 din Legea nr. 75/1994 privind arborarea drapelului României, intonarea imnului naţional şi folosirea sigiliilor cu stema României de către autorităţile şi instituţiile publice	",91/28.04.2017
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 72/2016 privind aprobarea Programului- pilot de acordare a unui suport alimentar pentru preşcolarii şi elevii din 50 de unităţi de învăţământ preuniversitar de stat	,92/05.05.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 23/2016 pentru aprobarea unor măsuri de eficientizare a sistemului de gestionare a fondurilor structurale şi de investiţii europene	,93/05.05.2017
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 27/2016 pentru modificarea Ordonanţei de urgenţa a Guvernului nr. 88/2012 privind cadrul instituţional pentru coordonarea, implementarea şi gestionarea asistenţei financiare acordate României prin Mecanismul financiar al Spaţiului Economic European şi prin Mecanismul financiar norvegian pe perioada de programare 2009-2014",94/05.05.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 15/2017 pentru completarea Ordonanţei de urgenţa a Guvernului nr. 51/2015 privind unele măsuri pentru realizarea de investiţii la operatorii economici din industria de apărare şi pentru modificarea şi completarea unor acte normative,95/05.05.2017
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 92/2016 pentru modificarea art. 1 din Legea nr. 49/1991 privind acordarea de indemnizaţii şi sporuri invalizilor, veteranilor şi văduvelor de râzboi şi pentru stabilirea unor măsuri privind drepturile prevăzute la art. 11 din Legea nr. 44/1994 privind veteranii de război, precum şi unele drepturi ale invalizilor şi văduvelor de râzboi",96/05.05.2017
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 16/2017 privind modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 3/2015 pentru aprobarea schemelor de plăţi care se aplică in agricultură in perbada 2015-2020 şi pentru modificarea art. 2 din Legea nr. 36/1991 privind societăţile agricole şi alte forme de asociere in agricultură,97/05.05.2017
"LEGE pentru ratificarea Protocolului semnat la Bucureşti, la 4 iulie 2016, de modificare a Convenţiei dintre România şi Republica Uzbekistan pentru evitarea dublei impuneri şi prevenirea evaziunii fiscale cu privire la impozitele pe venit şi pe capital, semnată la Bucureşti la 6 iunie 1996		",98/09.05.2017
"LEGE privind ratificarea Acordului dintre România şi Republica Populară Chineză pentru eliminarea dublei impuneri cu privire la impozitele pe venit şi prevenirea evaziunii fiscale şi a evitării plăţii impozitelor, semnat la Bucureşti la 4 iulie 2016 	",99/09.05.2017
"LEGE pentru ratificarea Acordului de parteneriat şi cooperare consolidat dintre Uniunea Europeană şi statele sale membre, pe de o parte, şi Republica Kazahstan, pe de altă parte, semnat la Astana la 21 decembrie 2015",100/10.05.2017
"LEGE pentru ratificarea celui de-al treilea Protocol adiţional la Convenţia europeană privind extrădarea, deschis spre semnare la Strasbourg la 10 noiembrie 2010, semnat de către România la Viena la 20 septembrie 2012	",101/10.05.2017
"LEGE privind ratificarea Acordului de împrumut (Cel de-al doilea împrumut pentru politici de dezvoltare privind eficientizarea finanţelor publice şi creşterea economică) dintre România şi Banca Internaţională pentru Reconstrucţie şi Dezvoltare, semnat la Bucureşti la 20 decembrie 2016		",102/16.05.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 21/2017 pentru completarea art. 2 alin. (1) din Legea nr. 121/2011 privind participarea forţelor armate la misiuni şi operaţii în afara teritoriului statului român,103/16.05.2017
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 93/2016 pentru reglementarea unor măsuri de simplificare a acordării unor beneficii de asistentă socială, precum şi pentru stabilirea unor măsuri bugetare pentru acestea în anul 2016	",104/16.05.2017
LEGE pentru modificarea şi completarea Legii nr. 52/2011 privind exercitarea unor activităţi cu caracter ocazional desfăşurate de zilieri		,105/18.05.2017
LEGE privind unele măsuri pentru îmbunătăţirea exercitării pe teritoriul României a drepturilor conferite în contextul liberei circulaţii a lucrătorilor în cadrul Uniunii Europene,106/18.05.2017
LEGE pentru modificarea art. 456 alin. (1) lit. d) din Legea nr. 227/2015 privind Codul fiscal,107/18.05.2017
LEGE pentru modificarea alin. (2) al art. 800 din Legea nr. 95/2006 privind reforma în domeniul sănătăţii	,108/19.05.2017
LEGE pentru respingerea Ordonanţei Guvernului nr. 10/2009 privind dreptul studenţilor înmatriculaţi la formele de învăţământ la distanţă sau cu frecvenţă redusă de a continua studiile la programe de studii de licenţă autorizate să funcţioneze provizoriu sau acreditate,109/19.05.2017
"LEGE pentru completarea Legii nr. 95/2006 privind reforma în domeniul sănătăţii, precum şi a art. 41 din Legea asistenţei sociale nr. 292/2011 	",110/19.05.2017
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 98/2016 pentru prorogarea unor termene, instituirea unor noi termene, privind unele măsuri pentru finalizarea activităţilor cuprinse în contractele încheiate în cadrul Acordului de împrumut dintre România şi Banca Internaţională pentru Reconstrucţie şi Dezvoltare pentru finanţarea Proiectului privind reforma sistemului judiciar, semnat la Bucureşti la 27 ianuarie 2006, ratificat prin Legea nr. 205/2006, precum şi pentru modificarea şi completarea unor acte normative",111/19.05.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 10/2017 pentru stimularea înfiinţării de noi întreprinderi mici şi mijlocii 	,112/19.05.2017
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 89/2016 privind instituirea cadrului legal pentru facilitarea transportului gratuit pe calea ferată română în vederea exercitării dreptului de vot la alegerile parlamentare din data de 11 decembrie 2016 de către elevii şi studenţii din România,113/24.05.2017
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 5/2017 pentru modificarea Ordonanţei de urgenţă a Guvernului nr. 63/2015 privind prelungirea valabilităţii licenţelor de traseu şi a programului de transport în baza cărora se efectuează serviciile regulate de transport de persoane între municipiul Bucureşti şi localităţile judeţului Ilfov, precum şi pentru prelungirea valabilităţii licenţelor de traseu şi a programului de transport public judeţean sau a programului de transport public local de persoane, în cazul în care procedura de atribuire a acestora a fost suspendată prin hotărâri ale instanţelor de judecată	",114/24.05.2017
"LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 9/2017 privind unele măsuri bugetare în anul 2017, prorogarea unor termene, precum şi modificarea şi completarea unor acte normative			",115/24.05.2017
LEGE privind aprobarea Ordonanţei Guvernului nr. 25/2016 pentru modificarea şi completarea unor acte normative în domeniul străinilor	,116/26.05.2017
LEGE privind înfiinţarea Institutului de Studii Avansate pentru Cultura şi Civilizaţia Levantului,117/26.05.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 21/2016 pentru modificarea şi completarea Legii nr. 360/2002 privind Statutul poliţistului,118/29.05.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 53/2016 pentru modificarea şi completarea art. 14 din Ordonanţa Guvernului nr. 26/2013 privind întărirea disciplinei financiare la nivelul unor operatori economici la care statul sau unităţile administrativ-teritoriale sunt acţionari unici ori majoritari sau deţin direct ori indirect o participaţie majoritară,119/29.05.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 56/2016 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 120/2002 privind aprobarea Sistemului de susţinere şi promovare a exportului cu finanţare de la bugetul de stat,120/29.05.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 66/2016 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 24/2010 privind implementarea programului de încurajare a consumului de fructe proaspete în şcoli,121/29.05.2017
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 71/2016 pentru stabilirea unor măsuri organizatorice la nivelul administraţiei publice centrale, reglementarea unor măsuri fiscal-bugetare şi pentru modificarea şi completarea unor acte normative	",122/29.05.2017
LEGE pentru modificarea şi completarea Legii nr. 182/2000 privind protejarea patrimoniului cultural naţional mobil,123/30.05.2017
"LEGE privind aprobarea participării României ca membru asociat la Proiectul BEPS - Erodarea bazei de impozitare şi transferul profiturilor - iniţiat de Organizaţia pentru Cooperare şi Dezvoltare Economică - OCDE, precum şi pentru completarea anexei nr. 1 la Ordonanţa Guvernului nr. 41/1994 privind autorizarea plăţii cotizaţiilor la organizaţiile internaţionale interguvernamentale la care România este parte",124/30.05.2017
"LEGE privind modificarea şi completarea Legii nr. 656/2002 pentru prevenirea şi sancţionarea spălării banilor, precum şi pentru instituirea unor măsuri de prevenire şi combatere a finanţării terorismului",125/30.05.2017
LEGE pentru modificarea Ordonanţei Guvernului nr. 105/1999 privind acordarea unor drepturi persoanelor persecutate de către regimurile instaurate în România cu începere de la 6 septembrie 1940 până la 6 martie 1945 din motive etnice,126/30.05.2017
LEGE pentru instituirea Zilei naţionale de cinstire a martirilor din temniţele comuniste	,127/30.05.2017
"LEGE pentru modificarea şi completarea Legii nr. 161/2003 privind unele măsuri pentru asigurarea transparenţei în exercitarea demnităţilor publice, a funcţiilor publice şi în mediul de afaceri, prevenirea şi sancţionarea corupţiei",128/31.05.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 1/2017 pentru stabilirea unor măsuri în domeniul administraţiei publice centrale şi pentru modificarea şi completarea unor acte normative,129/31.05.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 22/2016 pentru modificarea şi completarea Legii nr. 265/2008 privind gestionarea siguranţei circulaţiei pe infrastructura rutieră	,130/31.05.2017
LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 15/2016 pentru oompletarea Legii nr. 3/2000 privind organizarea şi desfăşurarea referendumului,131/31.05.2017
LEGE privind asigurarea obligatorie de răspundere civilă auto pentru prejudicii produse terţilor prin accidente de vehicule şi tramvaie,132/31.05.2017
LEGE pentru modificarea şi completarea Legii îmbunătăţirilor funciare nr. 138/2004 şi pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 82/2011 privind unele măsuri de organizare a activităţii de îmbunătăţiri funciare,133/31.05.2017
LEGE pentru modificarea şi completarea Legii nr. 171/2010 privind stabilirea şi sancţionarea contravenţiilor silvice	,134/13.06.2017
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 16/2016 pentru completarea anexei la Ordonanţa de urgenţă a Guvernului nr. 36/2013 privind aplicarea în perioada 2013-2018 a unor măsuri de protecţie socială acordată persoanelor disponibilizate prin concedieri colective efectuate în baza planurilor de disponibilizare, precum şi alte măsuri",135/16.06.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 32/2016 pentru completarea Legii nr. 227/2015 privind Codul fiscal şi reglementarea unor măsuri financiar-fiscale	,136/13.06.2017
"LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 2/2017 privind unele măsuri fiscal- bugetare, precum şi modificarea şi completarea unor acte normative	",137/13.06.2017
LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 13/2014 pentru modificarea anexei la Ordonanţa Guvernului nr. 7/2013 privind instituirea impozitului asupra veniturilor suplimentare obţinute ca urmare a dereglementării preţurilor din sectorul gazelor naturale	,138/13.06.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 88/2016 pentru suspendarea prevederilor art. 23 alin. (1) lit. c)din Legea vânătorii şi a protecţiei fondului cinegetic nr. 407/2006	,139/13.06.2017
LEGE pentru modificarea art. 128 din Legea administraţiei publice locale nr. 215/2001 şi pentru modificarea art. 55 din Legea nr. 393/2004 privind Statutul aleşilor locali,140/16.06.2017
"LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 91/2016 pentru modificarea şi completarea Ordonanţei Guvernului nr. 39/2005 privind cinematografia, precum şi pentru stabilirea unor măsuri în domeniul cinematografiei",141/16.06.2017
"LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 4/2017 privind prorogarea termenului prevăzut la art. IV din Ordonanţa de urgenţă a Guvernului nr. 51/2016 pentru modificarea şi completarea Legii nr. 171/2010 privind stabilirea şi sancţionarea contravenţiilor silvice, precum şi pentru stabilirea de măsuri în acordarea unor beneficii de asistenţă socială	",142/16.06.2017
LEGE pentru completarea Legii locuinţei nr. 114/1996	,143/16.06.2017
LEGE pentru modificarea alin. (5) al art. 65 din Legea nr. 263/2010 privind sistemul unitar de pensii publice,144/26.06.2017
Lege pentru modificarea şi completarea Legii nr. 94/1992 privind organizarea şi funcţionarea Curţii de Conturi,145/26.06.2017
LEGE privind aprobarea Ordonanţei Guvernului nr. 17/2016 pentru prorogarea termenului prevăzut la art. 30 alin. (41) din Legea nr. 307/2006 privind apărarea împotriva incendiilor,146/26.06.2017
LEGE pentru modificarea anexei nr. 2 din Legea nr. 50/1991 privind autorizarea executării lucrărilor de construcţii,147/26.06.2017
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 31/2017 privind stabilirea unor măsuri necesare organizării de către Parlamentul României a celei de-a 63-a Sesiuni anuale a Adunării Parlamentare a NATO la Bucureşti. în perioada 6-9 octombrie 2017	,148/27.06.2017
"LEGE pentru respingerea Ordonanţei de urgenţă a Guvernului nr. 66/2015 privind prorogarea termenelor prevăzute la art. 11 alin. (1), art. 20 alin. (5) şi art. 27 alin. (1) din Legea nr. 165/2013 privind măsurile pentru finalizarea procesului de restituire, în natură sau prin echivalent, a imobilelor preluate în mod abuziv în perioada regimului comunist în România",149/27.06.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 50/2016 pentru modificarea Legii nr. 289/2002 privind perdelele forestiere de protecţie,150/27.06.2017
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 30/2017 pentru modificarea şi completarea art. 8 din Legea nr. 152/1998 privind înfiinţarea Agenţiei Naţionale pentru Locuinţe	,151/27.06.2017
"LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 99/2016 privind unele măsuri pentru salarizarea personalului plătit din fonduri publice, prorogarea unor termene, precum şi unele măsuri fiscal-bugetare	",152/28.06.2017
Lege-cadru privind salarizarea personalului plătit din fonduri publice	,153/28.06.2017
LEGE pentru modificarea şi completarea Legii nr. 185/2013 privind amplasarea şi autorizarea mijloacelor de publicitate,154/29.06.2017
LEGE privind aprobarea Ordonanţei Guvernului nr. 22/2016 pentru modificarea Ordonanţei de urgenţă a Guvernului nr. 77/1999 privind unele măsuri pentru prevenirea incapacităţii de plată,155/29.06.2017
LEGE privind respingerea Ordonanţei Guvernului nr. 27/2010 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 109/2005 privind transporturile rutiere,156/29.06.2017
"LEGE pentru completarea art. 8 din Legea nr. 291/2007 privind intrarea, staţionarea, desfăşurarea de operaţiuni sau tranzitul forţelor armate străine pe teritoriul României",157/30.06.2017
"LEGE pentru stimularea personalului de cercetare, dezvoltare şi inovare din instituţii de învăţământ superior de stat şi unităţi de cercetare-dezvoltare- inovare din sistemul naţional în vederea impulsionării procesului de dezvoltare economico-socială şi culturală a României	",158/30.06.2017
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 9/2016 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 195/2005 privind protecţia mediului, precum şi pentru modificarea art. 3 din Ordonanţa de urgenţă a Guvernului nr. 32/2015 privind înfiinţarea Gărzilor forestiere",159/30.06.2017
LEGE pentru completarea Legii nr. 263/2010 privind sistemul unitar de pensii publice	,160/30.06.2017
