"ORDONANŢĂ DE URGENŢĂ nr.122 din 1 octombrie  2008 privind aprobarea participării României, în calitate de ""ţară parteneră"", la manifestarea expoziţională internaţională cu specific de turism ""Caravan Motor Turism Stuttgart"", în perioada 17-25 ianuarie 2009",[<b>Ordonanţă de Urgenţă nr.122 din 1 octombrie  2008</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.146 din 4 noiembrie  2008 pentru modificarea art. 111 din Ordonanţa de urgenţă a Guvernului nr. 195/2002 privind circulaţia pe drumurile publice,[<b>Ordonanţă de Urgenţă nr.146 din 4 noiembrie  2008</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.154 din 12 noiembrie  2008 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 57/2007 privind regimul ariilor naturale protejate, conservarea habitatelor naturale, a florei şi faunei sălbatice şi a Legii vânătorii şi a protecţiei fondului cinegetic nr. 407/2006",[<b>Ordonanţă de Urgenţă nr.154 din 12 noiembrie  2008</b>],uitata,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.174 din 19 noiembrie  2008 pentru modificarea şi completarea unor acte normative privind protecţia consumatorilor,[<b>Ordonanţă de Urgenţă nr.174 din 19 noiembrie  2008</b>],placeholder,placeholder,placeholder
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
title,date_ordo,status,law,date_law
ORDONANŢĂ DE URGENŢĂ nr.117 din 23 decembrie  2013 privind modificarea şi completarea Legii educaţiei naţionale nr. 1/2011 şi pentru luarea unor măsuri în domeniul învăţământului	,[<b>Ordonanţă de Urgenţă nr.117 din 23 decembrie  2013</b>],uitata,placeholder,placeholder
title,date_ordo,status,law,date_law
ORDONANŢĂ DE URGENŢĂ nr.104 din 14 decembrie  2017 pentru modificarea şi completarea Legii nr. 233/2016 privind parteneriatul public-privat,[<b>Ordonanţă de Urgenţă nr.104 din 14 decembrie  2017</b>],abrogata prin og,ORDONANŢĂ DE URGENŢĂ nr.39 din 10 mai        2018 privind parteneriatul public-privat	,<b>Ordonanţă de Urgenţă nr.39 din 10 mai        2018</b>
ORDONANŢĂ DE URGENŢĂ nr.105 din 20 decembrie  2017 pentru modificarea art. 23 alin. (1) lit. c) din Legea vânătorii şi a protecţiei fondului cinegetic nr. 407/2006					,[<b>Ordonanţă de Urgenţă nr.105 din 20 decembrie  2017</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.109 din 20 decembrie  2017 privind înfiinţarea Centrului Cultural ""Sala Palatului"" şi pentru stabilirea unor măsuri care să asigure funcţionarea acestuia	",[<b>Ordonanţă de Urgenţă nr.109 din 20 decembrie  2017</b>],abrogata prin og,"ORDONANŢĂ DE URGENŢĂ nr.70 din 17 iulie      2018 pentru stabilirea unor măsuri privind imobilul ""Sala Palatului"" şi pentru modificarea unor acte normative",<b>Ordonanţă de Urgenţă nr.70 din 17 iulie      2018</b>
title,date_ordo,status,law,date_law
ORDONANŢĂ DE URGENŢĂ nr.100 din 15 noiembrie  2018 pentru reglementarea unor măsuri privind cadrul general aplicabil fondurilor suverane de dezvoltare si investitii,[<b>Ordonanţă de Urgenţă nr.100 din 15 noiembrie  2018</b>],uitata,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.101 din 23 noiembrie  2018 cu privire la rectificarea bugetului de stat pe anul 2018,[<b>Ordonanţă de Urgenţă nr.101 din 23 noiembrie  2018</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.102 din 23 noiembrie  2018 pentru rectificarea bugetului asigurărilor sociale de stat pe anul 2018,[<b>Ordonanţă de Urgenţă nr.102 din 23 noiembrie  2018</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.109 din 13 decembrie  2018 pentru modificarea şi completarea Legii nr. 95/2006 privind reforma în domeniul sănătăţii,[<b>Ordonanţă de Urgenţă nr.109 din 13 decembrie  2018</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.110 din 20 decembrie  2018 privind modificarea anexei la Ordonanţa de urgenţă a Guvernului nr. 92/2011 pentru aprobarea organizării unor acţiuni de informare şi promovare privind politicile aplicate în domeniul agriculturii şi dezvoltării rurale, în plan intern şi internaţional",[<b>Ordonanţă de Urgenţă nr.110 din 20 decembrie  2018</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.114 din 28 decembrie  2018 privind instituirea unor măsuri în domeniul investiţiilor publice şi a unor măsuri fiscal-bugetare, modificarea şi completarea unor acte normative şi prorogarea unor termene",[<b>Ordonanţă de Urgenţă nr.114 din 28 decembrie  2018</b>],uitata,placeholder,placeholder
title,date_ordo,status,law,date_law
ORDONANŢĂ DE URGENŢĂ nr.101 din 25 iunie      2020 privind unele măsuri pentru implementarea proiectelor cu finanţare din fonduri europene în vederea evitării riscului de dezangajare pentru perioada de programare 2014-2020,[<b>Ordonanţă de Urgenţă nr.101 din 25 iunie      2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.102 din 25 iunie      2020 privind transmiterea unor terenuri proprietate publică a statului din administrarea Administraţiei Rezervaţiei Biosferei ""Delta Dunării"" în administrarea Administraţiei Naţionale ""Apele Române"", instituţii aflate în subordinea şi, respectiv, în coordonarea Ministerului Mediului, Apelor şi Pădurilor",[<b>Ordonanţă de Urgenţă nr.102 din 25 iunie      2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.103 din 25 iunie      2020 pentru prorogarea termenului de aplicare a măsurilor prevăzute de Ordonanţa de urgenţă a Guvernului nr. 26/2018 privind adoptarea unor măsuri pentru siguranţa alimentării cu energie electrică,[<b>Ordonanţă de Urgenţă nr.103 din 25 iunie      2020</b>],uitata,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.104 din 25 iunie      2020 pentru modificarea art. 36 alin. (6) din Legea nr. 46/2008 - Codul silvic,[<b>Ordonanţă de Urgenţă nr.104 din 25 iunie      2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.105 din 25 iunie      2020 pentru completarea Legii nr. 291/2018 privind aprobarea obiectivului de investiţii Autostrada Iaşi-Târgu Mureş, Autostrada Unirii",[<b>Ordonanţă de Urgenţă nr.105 din 25 iunie      2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.106 din 25 iunie      2020 pentru modificarea şi completarea Legii energiei electrice şi a gazelor naturale nr. 123/2012, precum şi pentru modificarea unor acte normative",[<b>Ordonanţă de Urgenţă nr.106 din 25 iunie      2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.107 din 1 iulie      2020 privind modificarea art. II din Ordonanţa Guvernului nr. 5/2020 pentru modificarea şi completarea Legii nr. 207/2015 privind Codul de procedură fiscală şi pentru prorogarea unor termene,[<b>Ordonanţă de Urgenţă nr.107 din 1 iulie      2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.109 din 1 iulie      2020 pentru modificarea Ordonanţei Guvernului nr. 41/1994 privind autorizarea plăţii cotizaţiilor la organizaţiile internaţionale interguvernamentale la care România este parte, precum şi pentru aprobarea plăţii cotizaţiei anuale ce decurge din calitatea de membru a României în cadrul Forumului Internaţional al Transporturilor al Organizaţiei pentru Cooperare şi Dezvoltare Economică - OCDE",[<b>Ordonanţă de Urgenţă nr.109 din 1 iulie      2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.110 din 1 iulie      2020 privind schimbarea titularului dreptului de administrare asupra unei părţi dintr-un imobil, aflat în domeniul public al statului, în vederea realizării de către Compania Naţională de Administrare a Infrastructurii Rutiere - S.A. a obiectivului de investiţii ""Drum expres Craiova-Piteşti şi legăturile la drumurile existente"", tronsonul 1",[<b>Ordonanţă de Urgenţă nr.110 din 1 iulie      2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.111 din 1 iulie      2020 privind modificarea şi completarea Legii nr. 129/2019 pentru prevenirea şi combaterea spălării banilor şi finanţării terorismului, precum şi pentru modificarea şi completarea unor acte normative, pentru completarea art. 218 din Ordonanţa de urgenţă a Guvernului nr. 99/2006 privind instituţiile de credit şi adecvarea capitalului, pentru modificarea şi completarea Legii nr. 207/2015 privind Codul de procedură fiscală, precum şi pentru completarea art. 12 alin. (5) din Legea nr. 237/2015 privind autorizarea şi supravegherea activităţii de asigurare şi reasigurare",[<b>Ordonanţă de Urgenţă nr.111 din 1 iulie      2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.112 din 9 iulie      2020 pentru asigurarea de la bugetul de stat, prin bugetul Ministerului Sănătăţii, a sumelor necesare acoperirii plăţii TVA aferente bunurilor şi serviciilor achiziţionate în cadrul Programului ROU-T-MOH ""Abordarea provocărilor sistemului de sănătate privind controlul tuberculozei în România""",[<b>Ordonanţă de Urgenţă nr.112 din 9 iulie      2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.113 din 9 iulie      2020 pentru modificarea art. 2 din Legea nr. 114/2007 privind sprijinul financiar acordat de statul român Schitului românesc ""Prodromu"", de la Muntele Athos, Grecia",[<b>Ordonanţă de Urgenţă nr.113 din 9 iulie      2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.114 din 9 iulie      2020 privind modificarea şi completarea unor acte normative cu impact în domeniul achiziţiilor publice,[<b>Ordonanţă de Urgenţă nr.114 din 9 iulie      2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.115 din 16 iulie      2020 de urgentă privind unele măsuri pentru sprijinirea categoriilor de persoane cele mai defavorizate care beneficiază de mese calde pe bază de tichete sociale pe suport electronic pentru mese calde, acordate din fonduri externe nerambursabile, precum si unele măsuri de distribuire a acestora",[<b>Ordonanţă de Urgenţă nr.115 din 16 iulie      2020</b>],uitata,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.116 din 22 iulie      2020 pentru completarea Ordonanţei Guvernului nr. 41/1994 privind autorizarea plăţii cotizaţiilor la organizaţiile internaţionale interguvernamentale la care România este parte, precum şi pentru aprobarea plăţii cotizaţiei anuale ce decurge din calitatea de membru a României în cadrul Fundaţiei Europene pentru Tineret",[<b>Ordonanţă de Urgenţă nr.116 din 22 iulie      2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.117 din 22 iulie      2020 de urgentă pentru modificarea si completarea Ordonantei Guvernului nr. 42/2004 privind organizarea activitătii sanitar-veterinare si pentru siguranta alimentelor si pentru abrogarea art. IV alin. (2) si art. V din Legea nr. 236/2019 pentru modificarea si completarea art. 15 din Ordonanta Guvernului nr. 42/2004 privind organizarea activitătii sanitar-veterinare si pentru siguranta alimentelor, precum si pentru modificarea unor acte normative",[<b>Ordonanţă de Urgenţă nr.117 din 22 iulie      2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.118 din 22 iulie      2020 de urgentă privind aprobarea Programului de sustinere a întreprinderilor mici si mijlocii ""IMM LEASING DE ECHIPAMENTE Șl UTILAJE""",[<b>Ordonanţă de Urgenţă nr.118 din 22 iulie      2020</b>],uitata,placeholder,placeholder
Ordonantă nr.119 din 22 iulie      2020 de urgentă pentru modificarea si completarea Legii nr. 362/2018 privind asigurarea unui nivel comun ridicat de securitate a retelelor si sistemelor informatice,[<b>Ordonanţă de Urgenţă nr.119 din 22 iulie      2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.120 din 22 iulie      2020 de urgentă privind instituirea unor măsuri de sprijin destinate salariatilor si angajatorilor în contextul situatiei epidemiologice determinate de răspândirea coronavirusului SARS-CoV-2,[<b>Ordonanţă de Urgenţă nr.120 din 22 iulie      2020</b>],uitata,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.121 din 22 iulie      2020 pentru completarea art. 2 din Ordonanţa Guvernului nr. 13/2017 privind aprobarea participării României la Programul pentru şcoli al Uniunii Europene şi pentru adoptarea unor măsuri privind redistribuirea stocurilor de produse înregistrate ca urmare a suspendării cursurilor în unităţile de învăţământ preuniversitar,[<b>Ordonanţă de Urgenţă nr.121 din 22 iulie      2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.122 din 29 iulie      2020 privind unele măsuri pentru asigurarea eficientizării procesului decizional al fondurilor externe nerambursabile destinate dezvoltării regionale în România,[<b>Ordonanţă de Urgenţă nr.122 din 29 iulie      2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.123 din 31 iulie      2020 pentru modificarea art. 3 din Legea nr. 61/1993 privind alocaţia de stat pentru copii,[<b>Ordonanţă de Urgenţă nr.123 din 31 iulie      2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.124 din 31 iulie      2020 pentru completarea Ordonanţei Guvernului nr. 23/1998 privind finanţarea şi din alte surse decât bugetul de stat a unor activităţi specifice de administrare a rezervelor de stat,[<b>Ordonanţă de Urgenţă nr.124 din 31 iulie      2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.126 din 31 iulie      2020 pentru modificarea Ordonanţei de urgenţă a Guvernului nr. 158/2005 privind concediile şi indemnizaţiile de asigurări sociale de sănătate şi instituirea unor măsuri privind indemnizaţiile de asigurări sociale de sănătate,[<b>Ordonanţă de Urgenţă nr.126 din 31 iulie      2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.127 din 31 iulie      2020 pentru modificarea şi completarea Legii nr. 96/2000 privind organizarea şi funcţionarea Băncii de Export-Import a României EXIMBANK - S.A	,[<b>Ordonanţă de Urgenţă nr.127 din 31 iulie      2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.129 din 31 iulie      2020 pentru modificarea Ordonanţei de urgenţă a Guvernului nr. 60/2009 privind unele măsuri în vederea implementării programului ""O familie, o casă""	",[<b>Ordonanţă de Urgenţă nr.129 din 31 iulie      2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.131 din 7 august     2020 privind reglementarea unor măsuri,[<b>Ordonanţă de Urgenţă nr.131 din 7 august     2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.133 din 7 august     2020 privind unele măsuri pentru sprijinirea categoriilor de elevi cei mai defavorizaţi care beneficiază de sprijin educaţional pe bază de tichete sociale pe suport electronic pentru sprijin educaţional acordate din fonduri externe nerambursabile, precum si unele măsuri de distribuire a acestora",[<b>Ordonanţă de Urgenţă nr.133 din 7 august     2020</b>],uitata,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.134 din 7 august     2020 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 115/2011 privind stabilirea cadrului instituţional şi autorizarea Guvernului, prin Ministerul Finanţelor Publice, de a scoate la licitaţie certificatele de emisii de gaze cu efect de seră atribuite României la nivelul Uniunii Europene, precum şi pentru modificarea unor acte normative în domeniul fondurilor europene",[<b>Ordonanţă de Urgenţă nr.134 din 7 august     2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.135 din 14 august     2020 cu privire la rectificarea bugetului de stat pe anul 2020, modificarea unor acte normative şi stabilirea unor măsuri bugetare",[<b>Ordonanţă de Urgenţă nr.135 din 14 august     2020</b>],uitata,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.136 din 14 august     2020 pentru rectificarea bugetului asigurărilor sociale de stat pe anul 2020,[<b>Ordonanţă de Urgenţă nr.136 din 14 august     2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.137 din 19 august     2020 privind acumularea în vederea constituirii ca stoc rezervă de stat a unei cantităţi de grâu pentru panificaţie,[<b>Ordonanţă de Urgenţă nr.137 din 19 august     2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.138 din 19 august     2020 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 118/2020 privind aprobarea Programului de susţinere a întreprinderilor mici si mijlocii ""IMM LEASING DE ECHIPAMENTE Şl UTILAJE""",[<b>Ordonanţă de Urgenţă nr.138 din 19 august     2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.139 din 19 august     2020 privind instituirea cadrului legal pentru acordarea unor ajutoare de stat Societăţii ""Compania naţională de transporturi aeriene române TAROM""- S.A. şi Societăţii Blue Air Aviation - S.A. pentru compensarea pierderilor economice suferite în contextul pandemiei de COVID-19",[<b>Ordonanţă de Urgenţă nr.139 din 19 august     2020</b>],uitata,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.141 din 19 august     2020 privind instituirea unor măsuri pentru buna funcţionare a sistemului de învăţământ şi pentru modificarea şi completarea Legii educaţiei naţionale nr. 1/2011,[<b>Ordonanţă de Urgenţă nr.141 din 19 august     2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.142 din 19 august     2020 pentru prelungirea termenelor privind depunerea unor documente prevăzute în sarcina asociaţiilor şi fundaţiilor,[<b>Ordonanţă de Urgenţă nr.142 din 19 august     2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.143 din 24 august     2020 pentru modificarea Ordonanţei de urgenţă a Guvernului nr. 110/2017 privind Programul de susţinere a întreprinderilor mici şi mijlocii şi a întreprinderilor mici cu capitalizare de piaţă medie - IMM INVEST ROMÂNIA, precum şi pentru modificarea şi completarea Schemei de ajutor de stat pentru susţinerea activităţii IMM-urilor în contextul crizei economice generate de pandemia COVID-19, aprobată prin art. II din Ordonanţa de urgenţă a Guvernului nr. 42/2020",[<b>Ordonanţă de Urgenţă nr.143 din 24 august     2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.145 din 24 august     2020 pentru modificarea şi completarea Legii nr. 95/2006 privind reforma în domeniul sănătăţii, a Ordonanţei de urgenţă a Guvernului nr. 158/2005 privind concediile şi indemnizaţiile de asigurări sociale de sănătate, pentru abrogarea unor prevederi legale, precum şi pentru stabilirea unor măsuri în domeniul sănătăţii",[<b>Ordonanţă de Urgenţă nr.145 din 24 august     2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.146 din 24 august     2020 privind aprobarea Programului IMM FACTOR - Produs de garantare a creditului comercial şi a Schemei de ajutor de stat asociate acestuia,[<b>Ordonanţă de Urgenţă nr.146 din 24 august     2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.149 din 27 august     2020 privind instituirea unei scheme de ajutor de stat pentru susţinerea activităţii crescătorilor din sectorul bovin în contextul crizei economice generate de pandemia de COVID-19,[<b>Ordonanţă de Urgenţă nr.149 din 27 august     2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.150 din 27 august     2020 privind aprobarea Schemei de ajutor de stat pentru susţinerea activităţii crescătorilor din sectorul suin în contextul crizei economice generate de pandemia de COVID-19,[<b>Ordonanţă de Urgenţă nr.150 din 27 august     2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.151 din 27 august     2020 privind aprobarea Schemei de ajutor de stat pentru susţinerea activităţii crescătorilor din sectorul avicol în contextul crizei economice generate de pandemia de COVID-19,[<b>Ordonanţă de Urgenţă nr.151 din 27 august     2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.153 din 3 septembrie 2020 pentru instituirea unor măsuri fiscale de stimulare a menţinerii/creşterii capitalurilor proprii, precum şi pentru completarea unor acte normative",[<b>Ordonanţă de Urgenţă nr.153 din 3 septembrie 2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.154 din 3 septembrie 2020 privind instituirea unor măsuri pentru sprijinul tinerilor fermieri,[<b>Ordonanţă de Urgenţă nr.154 din 3 septembrie 2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.155 din 3 septembrie 2020 privind unele măsuri pentru elaborarea Planului naţional de relansare şi rezilienţă necesar României pentru accesarea de fonduri externe rambursabile şi nerambursabile în cadrul Mecanismului de redresare şi rezilienţă,[<b>Ordonanţă de Urgenţă nr.155 din 3 septembrie 2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.156 din 3 septembrie 2020 privind unele măsuri pentru susţinerea dezvoltării teritoriale a localităţilor urbane şi rurale din România cu finanţare din fonduri externe nerambursabile,[<b>Ordonanţă de Urgenţă nr.156 din 3 septembrie 2020</b>],uitata,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.157 din 3 septembrie 2020 privind acordarea unui ajutor financiar sub formă de voucher pentru încurajarea şi sprijinirea copiilor în practicarea sportului de performanţă,[<b>Ordonanţă de Urgenţă nr.157 din 3 septembrie 2020</b>],uitata,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.158 din 3 septembrie 2020 pentru aprobarea Programului de finanţare ""Fondul de acţiune în domeniul managementului energiei durabile""",[<b>Ordonanţă de Urgenţă nr.158 din 3 septembrie 2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.159 din 3 septembrie 2020 privind finanţarea întreprinderilor mici şi mijlocii şi domeniului HORECA pentru instalarea sistemelor de panouri fotovoltaice pentru producerea de energie electrică cu o putere instalată cuprinsă între 27 kWp şi 100 kWp necesară consumului propriu şi livrarea surplusului în Sistemul energetic naţional, precum şi a staţiilor de reîncărcare de 22 kW pentru vehicule electrice şi electrice hibrid plug-in, prin Programul de finanţare ""ELECTRIC UP""",[<b>Ordonanţă de Urgenţă nr.159 din 3 septembrie 2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.160 din 10 septembrie 2020 pentru modificarea şi completarea Ordonanţei Guvernului nr. 22/1999 privind administrarea porturilor şi a căilor navigabile, utilizarea infrastructurilor de transport naval aparţinând domeniului public, precum şi desfăşurarea activităţilor de transport naval în porturi şi pe căile navigabile interioare, precum şi pentru completarea art. 25 alin. (1) din Legea concurenţei nr. 21/1996",[<b>Ordonanţă de Urgenţă nr.160 din 10 septembrie 2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.161 din 10 septembrie 2020 pentru completarea Ordonanţei de urgenţă a Guvernului nr. 135/2020 cu privire la rectificarea bugetului de stat pe anul 2020, modificarea unor acte normative şi stabilirea unor măsuri bugetare",[<b>Ordonanţă de Urgenţă nr.161 din 10 septembrie 2020</b>],placeholder,placeholder,placeholder
"Ordonanta nr.162 din 24 septembrie 2020 de urgentă pentru completarea Ordonantei de urgentă a Guvernului nr. 70/2020 privind reglemeritarea unor măsuri, începând cu data de 15 mai 2020, în contextul situatiei epidemiologice determinate de răspândirea coronavirusului SARS- CoV-2, pentru prelungirea unor termene, pentru modificarea si completarea Legii nr. 227/2015 privind Codul fiscal, a Legii educatiei nationale nr. 1/2011, precum si a altor acte normative",[<b>Ordonanţă de Urgenţă nr.162 din 24 septembrie 2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.163 din 24 septembrie 2020 pentru completarea art. 159 din Legea nr. 263/2010 privind sistemul unitar de pensii publice, precum şi pentru adoptarea unor măsuri în domeniul asigurării unor persoane în sistemul public de pensii",[<b>Ordonanţă de Urgenţă nr.163 din 24 septembrie 2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.164 din 1 octombrie  2020 pentru completarea Ordonanţei de urgenţă a Guvernului nr. 57/2019 privind Codul administrativ,[<b>Ordonanţă de Urgenţă nr.164 din 1 octombrie  2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.165 din 1 octombrie  2020 privind mandatul acordat ministerelor pentru identificarea, selectarea şi rezervarea imobilelor destinate ca sedii ale unor agenţii sau centre europene nou-înfiinţate",[<b>Ordonanţă de Urgenţă nr.165 din 1 octombrie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.166 din 1 octombrie  2020 pentru modificarea Legii nr. 173/2020 privind unele măsuri pentru protejarea intereselor naţionale în activitatea economică,[<b>Ordonanţă de Urgenţă nr.166 din 1 octombrie  2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.167 din 1 octombrie  2020 privind unele măsuri pentru susţinerea activităţii unor aeroporturi regionale în contextul crizei economice generate de pandemia de COVID-19 şi pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 139/2020 privind instituirea cadrului legal pentru acordarea unor ajutoare de stat Societăţii ""Compania naţională de transporturi aeriene române - TAROM"" - S.A. şi Societăţii Blue Air Aviation - S.A. pentru compensarea pierderilor economice suferite în contextul pandemiei de COVID-19",[<b>Ordonanţă de Urgenţă nr.167 din 1 octombrie  2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.168 din 1 octombrie  2020 pentru completarea Ordonanţei de urgenţa a Guvernului nr. 70/2020 privind reglementarea unor măsuri, începând cu data de 15 mai 2020, în contextul situaţiei epidemiologice determinate de răspândirea coronavirusului SARS-CoV-2, pentru prelungirea unor termene, pentru modificarea şi completarea Legii nr. 227/2015 privind Codul fiscal, a Legii educaţiei naţionale nr. 1/2011, precum şi a altor acte normative",[<b>Ordonanţă de Urgenţă nr.168 din 1 octombrie  2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.169 din 8 octombrie  2020 de urgentă privind completarea art. 3 din Ordonanta de urgentă a Guvernului nr. 63/2020 pentru organizarea si desfăsurarea unor campanii de informare publică în contextul situatiei epidemiologice determinate de răspândirea COVID-19	,[<b>Ordonanţă de Urgenţă nr.169 din 8 octombrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.170 din 14 octombrie  2020 de urgentă privind actiunile în despăgubire în cazurile de încălcare a dispozitiilor legislatiei în materie de concurentă, precum si pentru modificarea si completarea Legii concurentei nr. 21/1996",[<b>Ordonanţă de Urgenţă nr.170 din 14 octombrie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.171 din 14 octombrie  2020 privind modificarea şi completarea art. 58 din Legea educaţiei naţionale nr. 1/2011,[<b>Ordonanţă de Urgenţă nr.171 din 14 octombrie  2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.172 din 14 octombrie  2020 pentru modificarea şi completarea unor acte normative, aprobarea unor măsuri privind proiectele de mediu cu finanţare din fonduri externe nerambursabile, precum şi pentru reglementarea serviciului public inteligent alternativ pentru procesarea apelor uzate urbane",[<b>Ordonanţă de Urgenţă nr.172 din 14 octombrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.173 din 14 octombrie  2020 de urgentă privind reglementarea conditiilor pentru atribuirea si închirierea unor imobile, proprietate publică si privată a statului, aflate în administrarea Regiei Autonome ""Administratia Patrimoniului Protocolului de Stat""",[<b>Ordonanţă de Urgenţă nr.173 din 14 octombrie  2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.174 din 14 octombrie  2020 de urgentă pentru modificarea si completarea unor acte normative care reglementează activitatea de sprijin financiar din fonduri externe nerambursabile, în contextul crizei provocate de COVID-19",[<b>Ordonanţă de Urgenţă nr.174 din 14 octombrie  2020</b>],placeholder,placeholder,placeholder
